Type,Type2,Price,Sold Date,Bedrooms,Bathrooms,Area,Acres,Age,DoM,Unit No,Building No,Street,City,Address
Apartment,Corner Unit,878815,28/06/2017,4,2,992,,New,0,1007,725,SE MARINE,Vancouver,"1007, 725 SE MARINE Vancouver"
Apartment,Corner Unit,865215,28/06/2017,4,2,992,,New,0,807,725,SE MARINE,Vancouver,"807, 725 SE MARINE Vancouver"
Apartment,Corner Unit,865215,28/06/2017,4,2,992,,New,0,807,725,SE MARINE,Vancouver,"807, 725 SE MARINE Vancouver"
Apartment,Corner Unit,687565,27/06/2017,3,1,738,,New,1,903,725,SE MARINE,Vancouver,"903, 725 SE MARINE Vancouver"
Apartment,Corner Unit,922165,19/06/2017,4,2,992,,New,1,1303,725,SE MARINE,Vancouver,"1303, 725 SE MARINE Vancouver"
Apartment,Corner Unit,922165,19/06/2017,4,2,992,,New,1,1303,725,SE MARINE,Vancouver,"1303, 725 SE MARINE Vancouver"
Apartment,Corner Unit,922165,19/06/2017,4,2,992,,New,1,1303,725,SE MARINE,Vancouver,"1303, 725 SE MARINE Vancouver"
Apartment,Corner Unit,717315,10/05/2017,3,1,738,,New,1,1203,725,SE MARINE,Vancouver,"1203, 725 SE MARINE Vancouver"
Apartment,Corner Unit,858415,10/05/2017,4,2,992,,New,1,707,725,SE MARINE,Vancouver,"707, 725 SE MARINE Vancouver"
Apartment,Corner Unit,858415,10/05/2017,4,2,992,,New,1,707,725,SE MARINE,Vancouver,"707, 725 SE MARINE Vancouver"
Apartment,Corner Unit,702015,10/09/2017,3,2,765,,New,34,517,725,SE MARINE,Vancouver,"517, 725 SE MARINE Vancouver"
Apartment,Corner Unit,926415,10/08/2017,4,2,992,,New,1,607,725,SE MARINE,Vancouver,"607, 725 SE MARINE Vancouver"
Apartment,Corner Unit,926415,10/08/2017,4,2,992,,New,1,607,725,SE MARINE,Vancouver,"607, 725 SE MARINE Vancouver"
Apartment,Corner Unit,892415,10/12/2017,4,2,992,,New,0,1207,725,SE MARINE,Vancouver,"1207, 725 SE MARINE Vancouver"
Apartment,Corner Unit,892415,10/12/2017,4,2,992,,New,0,1207,725,SE MARINE,Vancouver,"1207, 725 SE MARINE Vancouver"
Apartment,Corner Unit,904315,10/03/2017,4,2,992,,New,0,1307,725,SE MARINE,Vancouver,"1307, 725 SE MARINE Vancouver"
Apartment,Corner Unit,904315,10/03/2017,4,2,992,,New,0,1307,725,SE MARINE,Vancouver,"1307, 725 SE MARINE Vancouver"
Apartment,Corner Unit,793815,10/01/2017,3,2,833,,New,0,701,725,SE MARINE,Vancouver,"701, 725 SE MARINE Vancouver"
Apartment,Corner Unit,676515,28/12/2017,3,2,765,,New,0,317,725,SE MARINE,Vancouver,"317, 725 SE MARINE Vancouver"
Apartment,Corner Unit,839715,23/12/2017,3,2,840,,New,0,1804,725,SE MARINE,Vancouver,"1804, 725 SE MARINE Vancouver"
Apartment,Corner Unit,656965,21/12/2017,3,1,738,,New,0,403,725,SE MARINE,Vancouver,"403, 725 SE MARINE Vancouver"
Apartment,Corner Unit,790415,19/12/2017,3,2,831,,New,0,601,725,SE MARINE,Vancouver,"601, 725 SE MARINE Vancouver"
Apartment,Corner Unit,704565,19/12/2017,3,2,738,,New,0,1103,725,SE MARINE,Vancouver,"1103, 725 SE MARINE Vancouver"
Apartment,Corner Unit,750465,13/12/2017,3,2,840,,New,0,808,725,SE MARINE,Vancouver,"808, 725 SE MARINE Vancouver"
Apartment,Corner Unit,709665,13/12/2017,3,1,764,,New,1,401,725,SE MARINE,Vancouver,"401, 725 SE MARINE Vancouver"
Apartment,Corner Unit,757265,09/10/2017,3,2,840,,New,0,908,725,SE MARINE,Vancouver,"908, 725 SE MARINE Vancouver"
Apartment,Corner Unit,807415,09/08/2017,3,2,840,,New,1,1101,725,SE MARINE,Vancouver,"1101, 725 SE MARINE Vancouver"
Apartment,Corner Unit,747915,09/08/2017,3,2,742,,New,2,515,725,SE MARINE,Vancouver,"515, 725 SE MARINE Vancouver"
Apartment,Corner Unit,730915,09/08/2017,3,2,743,,New,1,416,725,SE MARINE,Vancouver,"416, 725 SE MARINE Vancouver"
Apartment,Corner Unit,722415,09/08/2017,3,2,743,,New,1,316,725,SE MARINE,Vancouver,"316, 725 SE MARINE Vancouver"
Apartment,Corner Unit,665465,09/08/2017,3,1,738,,New,1,603,725,SE MARINE,Vancouver,"603, 725 SE MARINE Vancouver"
Apartment,Corner Unit,742815,09/06/2017,3,2,840,,New,0,708,725,SE MARINE,Vancouver,"708, 725 SE MARINE Vancouver"
Apartment,Corner Unit,717315,09/12/2017,3,2,764,,New,0,501,725,SE MARINE,Vancouver,"501, 725 SE MARINE Vancouver"
Apartment,Inside Unit,355300,15/04/2018,2,1,630,,46,21,,724,GREAT NORTHERN,Vancouver,724 GREAT NORTHERN Vancouver
Apartment,"Inside Unit, Upper Unit",392700,17/03/2018,2,1,511,,2,5,,721,"ORMIDALE STREET,",Vancouver,"721 ORMIDALE STREET, Vancouver"
Apartment,Other,406300,14/07/2017,2,1,495,,1 year,11,,720,"BOUNDARY ROAD,",Vancouver,"720 BOUNDARY ROAD, Vancouver"
Townhouse,2 Storey,510000,14/02/2017,3,1,744,,40,43,26,719,"E 31ST AVENUE,",Vancouver,"26, 719 E 31ST AVENUE, Vancouver"
Townhouse,2 Storey,510000,14/02/2017,3,1,744,,40,43,26,719,"E 31ST AVENUE,",Vancouver,"26, 719 E 31ST AVENUE, Vancouver"
Apartment,Upper Unit,493000,08/03/2018,2,1,662,,10,9,603,718,"MAIN STREET,",Vancouver,"603, 718 MAIN STREET, Vancouver"
Apartment,Corner Unit,527000,06/12/2018,2,1,680,,10,5,506,718,"MAIN STREET,",Vancouver,"506, 718 MAIN STREET, Vancouver"
Apartment,Corner Unit,527000,06/12/2018,2,1,680,,10,5,506,718,"MAIN STREET,",Vancouver,"506, 718 MAIN STREET, Vancouver"
Apartment,"1 Storey, Inside Unit",406300,30/10/2017,1,1,458,,9,11,210,718,"MAIN STREET,",Vancouver,"210, 718 MAIN STREET, Vancouver"
Apartment,Other,450500,20/06/2017,2,1,527,,1 year,43,,718,"BOUNDARY ROAD,",Vancouver,"718 BOUNDARY ROAD, Vancouver"
Apartment,"Corner Unit, Upper Unit",1572500,24/09/2017,3,2,1540,,28,7,1201,717,"JERVIS STREET,",Vancouver,"1201, 717 JERVIS STREET, Vancouver"
Apartment,Corner Unit,918000,18/09/2017,3,2,1190,,28,12,901,717,"JERVIS STREET,",Vancouver,"901, 717 JERVIS STREET, Vancouver"
Apartment,Corner Unit,1326000,13/06/2017,4,2,1469,,28,15,2001,717,"JERVIS STREET,",Vancouver,"2001, 717 JERVIS STREET, Vancouver"
Apartment,"Corner Unit, Upper Unit",1232500,23/07/2017,4,2,1542,,28,49,1202,717,"JERVIS STREET,",Vancouver,"1202, 717 JERVIS STREET, Vancouver"
Apartment,End Unit,1368500,09/08/2017,4,2,1545,,28,8,1102,717,"JERVIS STREET,",Vancouver,"1102, 717 JERVIS STREET, Vancouver"
Apartment,"1 Storey, Corner Unit",1428000,29/04/2017,4,2,1463,,28,45,1002,717,"JERVIS STREET,",Vancouver,"1002, 717 JERVIS STREET, Vancouver"
Apartment,Loft/Warehouse Conv.,522750,09/05/2017,2,1,564,,20,5,,714,"SEYMOUR STREET,",Vancouver,"714 SEYMOUR STREET, Vancouver"
Apartment,Upper Unit,339150,10/05/2017,2,1,581,,Old,1,305,711,"E 6TH AVENUE,",Vancouver,"305, 711 E 6TH AVENUE, Vancouver"
Apartment,Corner Unit,739500,21/01/2018,3,2,1145,,61,7,404,710,"CHILCO STREET,",Vancouver,"404, 710 CHILCO STREET, Vancouver"
Apartment,Inside Unit,374000,16/02/2017,1,1,412,,19,11,,710,"HOWE STREET,",Vancouver,"710 HOWE STREET, Vancouver"
Apartment,Inside Unit,412250,15/01/2017,2,1,456,,2,10,,710,"KEEFER STREET,",Vancouver,"710 KEEFER STREET, Vancouver"
Apartment,1 Storey,526150,26/10/2017,3,1,943,,43,51,212,710,"E 6TH AVENUE,",Vancouver,"212, 710 E 6TH AVENUE, Vancouver"
Apartment,1 Storey,526150,26/10/2017,3,1,943,,43,51,212,710,"E 6TH AVENUE,",Vancouver,"212, 710 E 6TH AVENUE, Vancouver"
Apartment,1 Storey,361250,13/08/2017,2,1,665,,44,4,214,710,"E 6TH AVENUE,",Vancouver,"214, 710 E 6TH AVENUE, Vancouver"
Apartment,1 Storey,361250,13/08/2017,2,1,665,,44,4,214,710,"E 6TH AVENUE,",Vancouver,"214, 710 E 6TH AVENUE, Vancouver"
Apartment,Other,382500,12/03/2017,2,1,553,,20,10,,710,"MELBOURNE STREET,",Vancouver,"710 MELBOURNE STREET, Vancouver"
Apartment,Other,382500,12/03/2017,2,1,553,,20,10,,710,"MELBOURNE STREET,",Vancouver,"710 MELBOURNE STREET, Vancouver"
Apartment,"Penthouse, Upper Unit",556750,08/04/2018,3,2,880,,11,8,,709,"KNIGHT STREET,",Vancouver,"709 KNIGHT STREET, Vancouver"
Apartment,"Penthouse, Upper Unit",556750,08/04/2018,3,2,880,,11,8,,709,"KNIGHT STREET,",Vancouver,"709 KNIGHT STREET, Vancouver"
Apartment,Other,913750,27/02/2018,3,2,1254,,67,7,,709,"MARPOLE AVENUE,",Vancouver,"709 MARPOLE AVENUE, Vancouver"
Apartment,Inside Unit,435625,15/06/2017,2,1,540,,6,21,,709,"W CORDOVA STREET,",Vancouver,"709 W CORDOVA STREET, Vancouver"
Apartment,"Inside Unit, Upper Unit",416500,29/07/2017,2,1,569,,2,6,,709,"E CORDOVA STREET,",Vancouver,"709 E CORDOVA STREET, Vancouver"
Apartment,Inside Unit,424150,28/08/2017,2,1,661,,13,13,,708,"CROWLEY DRIVE,",Vancouver,"708 CROWLEY DRIVE, Vancouver"
Apartment,Inside Unit,595000,23/07/2017,2,1,668,,12,35,,708,"W GEORGIA STREET,",Vancouver,"708 W GEORGIA STREET, Vancouver"
Apartment,Inside Unit,595000,23/07/2017,2,1,668,,12,35,,708,"W GEORGIA STREET,",Vancouver,"708 W GEORGIA STREET, Vancouver"
Apartment,Inside Unit,595000,23/07/2017,2,1,668,,12,35,,708,"W GEORGIA STREET,",Vancouver,"708 W GEORGIA STREET, Vancouver"
Apartment,Inside Unit,595000,23/07/2017,2,1,668,,12,35,,708,"W GEORGIA STREET,",Vancouver,"708 W GEORGIA STREET, Vancouver"
Apartment,Inside Unit,595000,23/07/2017,2,1,668,,12,35,,708,"W GEORGIA STREET,",Vancouver,"708 W GEORGIA STREET, Vancouver"
Apartment,Inside Unit,654330,23/12/2017,2,1,630,,14,23,,708,"RICHARDS STREET,",Vancouver,"708 RICHARDS STREET, Vancouver"
Apartment,"1 Storey, End Unit",605200,07/04/2018,3,2,854,,9,7,210,707,"E 20TH AVENUE,",Vancouver,"210, 707 E 20TH AVENUE, Vancouver"
Apartment,Corner Unit,470050,14/12/2017,2,1,644,,8,7,209,707,"E 20TH AVENUE,",Vancouver,"209, 707 E 20TH AVENUE, Vancouver"
Apartment,Other,527000,17/03/2018,2,1,710,,11,18,,706,"SOPHIA STREET,",Vancouver,"706 SOPHIA STREET, Vancouver"
Apartment,Other,527000,17/03/2018,2,1,710,,11,18,,706,"SOPHIA STREET,",Vancouver,"706 SOPHIA STREET, Vancouver"
Apartment,Other,527000,17/03/2018,2,1,710,,11,18,,706,"SOPHIA STREET,",Vancouver,"706 SOPHIA STREET, Vancouver"
Apartment,Upper Unit,1077800,27/09/2017,3,2,966,,1 year,2,,706,"CAMBIE STREET,",Vancouver,"706 CAMBIE STREET, Vancouver"
Apartment,Loft/Warehouse Conv.,510000,30/07/2017,2,1,743,,22,14,,706,"SEYMOUR STREET,",Vancouver,"706 SEYMOUR STREET, Vancouver"
Apartment,Loft/Warehouse Conv.,510000,30/07/2017,2,1,743,,22,14,,706,"SEYMOUR STREET,",Vancouver,"706 SEYMOUR STREET, Vancouver"
Townhouse,2 Storey w/Bsmt.,879750,24/03/2018,3,2,1662,,43,6,,705,"UNION STREET,",Vancouver,"705 UNION STREET, Vancouver"
Apartment,Inside Unit,339150,16/03/2018,1,1,330,,24,0,,705,"NELSON STREET,",Vancouver,"705 NELSON STREET, Vancouver"
Apartment,Inside Unit,737800,14/11/2017,3,2,787,,13,42,,705,"HOMER STREET,",Vancouver,"705 HOMER STREET, Vancouver"
Apartment,Inside Unit,480250,23/08/2017,2,1,597,,20,0,,705,"ALEXANDER STREET,",Vancouver,"705 ALEXANDER STREET, Vancouver"
Apartment,Penthouse,786250,12/07/2017,3,2,1160,,New,21,,705,"SAWMILL CRESCENT,",Vancouver,"705 SAWMILL CRESCENT, Vancouver"
Apartment,Inside Unit,590750,23/03/2018,2,1,659,,10,12,,704,"W 8TH AVENUE,",Vancouver,"704 W 8TH AVENUE, Vancouver"
Apartment,Inside Unit,590750,23/03/2018,2,1,659,,10,12,,704,"W 8TH AVENUE,",Vancouver,"704 W 8TH AVENUE, Vancouver"
Apartment,Inside Unit,590750,23/03/2018,2,1,659,,10,12,,704,"W 8TH AVENUE,",Vancouver,"704 W 8TH AVENUE, Vancouver"
Apartment,"Inside Unit, Penthouse",590750,17/01/2018,2,1,708,,3,65,,704,"E 1ST AVENUE,",Vancouver,"704 E 1ST AVENUE, Vancouver"
Apartment,"Inside Unit, Penthouse",590750,17/01/2018,2,1,708,,3,65,,704,"E 1ST AVENUE,",Vancouver,"704 E 1ST AVENUE, Vancouver"
Apartment,"Inside Unit, Penthouse",590750,17/01/2018,2,1,708,,3,65,,704,"E 1ST AVENUE,",Vancouver,"704 E 1ST AVENUE, Vancouver"
Apartment,Loft/Warehouse Conv.,1385500,30/05/2017,3,2,1292,,9,19,,704,WALTER HARDWICK,Vancouver,704 WALTER HARDWICK Vancouver
Apartment,Loft/Warehouse Conv.,541875,21/10/2017,2,1,673,,10,12,,704,"BEATTY STREET,",Vancouver,"704 BEATTY STREET, Vancouver"
Apartment,Inside Unit,590495,22/06/2017,2,1,575,,7,18,,704,"RICHARDS STREET,",Vancouver,"704 RICHARDS STREET, Vancouver"
Apartment,Inside Unit,590495,22/06/2017,2,1,575,,7,18,,704,"RICHARDS STREET,",Vancouver,"704 RICHARDS STREET, Vancouver"
Apartment,Inside Unit,590495,22/06/2017,2,1,575,,7,18,,704,"RICHARDS STREET,",Vancouver,"704 RICHARDS STREET, Vancouver"
Townhouse,2 Storey,586500,27/12/2017,2,1,761,,32,19,10,704,"W 7TH AVENUE,",Vancouver,"10, 704 W 7TH AVENUE, Vancouver"
Townhouse,2 Storey,586500,27/12/2017,2,1,761,,32,19,10,704,"W 7TH AVENUE,",Vancouver,"10, 704 W 7TH AVENUE, Vancouver"
Apartment,Upper Unit,1189150,06/08/2017,3,2,1143,,15,3,,704,"YEW STREET,",Vancouver,"704 YEW STREET, Vancouver"
Apartment,Other,905250,13/03/2018,3,2,1292,,26,2,,703,"W 14TH AVENUE,",Vancouver,"703 W 14TH AVENUE, Vancouver"
Apartment,Inside Unit,590750,15/01/2018,2,1,562,,10,8,,703,"RICHARDS STREET,",Vancouver,"703 RICHARDS STREET, Vancouver"
Apartment,Inside Unit,590750,15/01/2018,2,1,562,,10,8,,703,"RICHARDS STREET,",Vancouver,"703 RICHARDS STREET, Vancouver"
Apartment,Inside Unit,654500,24/07/2017,2,2,1292,,26,20,,703,"W 14TH AVENUE,",Vancouver,"703 W 14TH AVENUE, Vancouver"
Apartment,Inside Unit,423300,17/07/2017,2,1,550,,New,8,,703,"RIVER DISTRICT CROSSING,",Vancouver,"703 RIVER DISTRICT CROSSING, Vancouver"
Apartment,"Other, Upper Unit",499800,09/09/2017,2,1,485,,New,22,,703,"HORNBY STREET,",Vancouver,"703 HORNBY STREET, Vancouver"
Apartment,Penthouse,1262250,09/01/2017,3,2,1096,,17,8,,703,"CRANBERRY DRIVE,",Vancouver,"703 CRANBERRY DRIVE, Vancouver"
Apartment,Inside Unit,495454.8,09/01/2017,2,1,500,,23,7,,703,"NELSON STREET,",Vancouver,"703 NELSON STREET, Vancouver"
Apartment,Upper Unit,1279250,23/02/2018,3,2,1157,,27,67,,702,"BEACH AVENUE,",Vancouver,"702 BEACH AVENUE, Vancouver"
Apartment,Inside Unit,790500,11/03/2017,3,2,925,0.02,10,64,,702,"SOPHIA STREET,",Vancouver,"702 SOPHIA STREET, Vancouver"
Apartment,"Inside Unit, Upper Unit",365500,07/05/2018,2,1,574,,13,9,,701,"OBEN STREET,",Vancouver,"701 OBEN STREET, Vancouver"
Apartment,Inside Unit,681700,18/07/2017,2,1,733,,8,15,,701,"W 1ST AVENUE,",Vancouver,"701 W 1ST AVENUE, Vancouver"
Apartment,Corner Unit,701250,08/06/2018,3,2,947,,10,10,702,689,"ABBOTT STREET,",Vancouver,"702, 689 ABBOTT STREET, Vancouver"
Apartment,Corner Unit,701250,08/06/2018,3,2,947,,10,10,702,689,"ABBOTT STREET,",Vancouver,"702, 689 ABBOTT STREET, Vancouver"
Apartment,1 Storey,748000,13/02/2018,3,2,973,,10,65,1501,689,"ABBOTT STREET,",Vancouver,"1501, 689 ABBOTT STREET, Vancouver"
Apartment,Upper Unit,559980,08/09/2018,2,1,562,,12,5,3203,688,"ABBOTT STREET,",Vancouver,"3203, 688 ABBOTT STREET, Vancouver"
Apartment,"Corner Unit, Upper Unit",514250,21/03/2018,3,2,829,,11,22,301,688,"E 17TH AVENUE,",Vancouver,"301, 688 E 17TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",514250,21/03/2018,3,2,829,,11,22,301,688,"E 17TH AVENUE,",Vancouver,"301, 688 E 17TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",867000,26/01/2018,3,2,980,,3,86,3305,688,"ABBOTT STREET,",Vancouver,"3305, 688 ABBOTT STREET, Vancouver"
Apartment,"Corner Unit, End Unit",514250,19/05/2017,2,2,770,,4,35,203,688,"E 18TH AVENUE,",Vancouver,"203, 688 E 18TH AVENUE, Vancouver"
Apartment,"Corner Unit, End Unit",514250,19/05/2017,2,2,770,,4,35,203,688,"E 18TH AVENUE,",Vancouver,"203, 688 E 18TH AVENUE, Vancouver"
Apartment,"Corner Unit, End Unit",514250,19/05/2017,2,2,770,,4,35,203,688,"E 18TH AVENUE,",Vancouver,"203, 688 E 18TH AVENUE, Vancouver"
Apartment,"1 Storey, Corner Unit",296650,22/11/2017,2,1,400,,19,31,212,688,"E 16TH AVENUE,",Vancouver,"212, 688 E 16TH AVENUE, Vancouver"
Apartment,"Corner Unit, Ground Level Unit",493000,19/11/2017,3,1,772,,19,21,101,688,"E 16TH AVENUE,",Vancouver,"101, 688 E 16TH AVENUE, Vancouver"
Apartment,Corner Unit,518500,17/11/2017,3,2,829,,19,74,106,688,"E 16TH AVENUE,",Vancouver,"106, 688 E 16TH AVENUE, Vancouver"
Apartment,Corner Unit,518500,17/11/2017,3,2,829,,19,74,106,688,"E 16TH AVENUE,",Vancouver,"106, 688 E 16TH AVENUE, Vancouver"
Apartment,1 Storey,576300,13/10/2017,3,2,846,,11,6,215,688,"E 17TH AVENUE,",Vancouver,"215, 688 E 17TH AVENUE, Vancouver"
Apartment,1 Storey,576300,13/10/2017,3,2,846,,11,6,215,688,"E 17TH AVENUE,",Vancouver,"215, 688 E 17TH AVENUE, Vancouver"
Apartment,1 Storey,576300,13/10/2017,3,2,846,,11,6,215,688,"E 17TH AVENUE,",Vancouver,"215, 688 E 17TH AVENUE, Vancouver"
Apartment,1 Storey,576300,13/10/2017,3,2,846,,11,6,215,688,"E 17TH AVENUE,",Vancouver,"215, 688 E 17TH AVENUE, Vancouver"
Apartment,1 Storey,576300,13/10/2017,3,2,846,,11,6,215,688,"E 17TH AVENUE,",Vancouver,"215, 688 E 17TH AVENUE, Vancouver"
Apartment,Upper Unit,764150,19/07/2017,3,2,866,,11,10,2808,688,"ABBOTT STREET,",Vancouver,"2808, 688 ABBOTT STREET, Vancouver"
Apartment,"1 Storey, Upper Unit",471750,18/06/2017,3,1,756,,10,6,308,688,"E 17TH AVENUE,",Vancouver,"308, 688 E 17TH AVENUE, Vancouver"
Apartment,Corner Unit,586330,10/04/2017,3,1,709,,New,13,211,688,"E 19TH AVENUE,",Vancouver,"211, 688 E 19TH AVENUE, Vancouver"
Apartment,Corner Unit,586330,10/04/2017,3,1,709,,New,13,211,688,"E 19TH AVENUE,",Vancouver,"211, 688 E 19TH AVENUE, Vancouver"
Apartment,Corner Unit,586330,10/04/2017,3,1,709,,New,13,211,688,"E 19TH AVENUE,",Vancouver,"211, 688 E 19TH AVENUE, Vancouver"
Apartment,Corner Unit,586330,10/04/2017,3,1,709,,New,13,211,688,"E 19TH AVENUE,",Vancouver,"211, 688 E 19TH AVENUE, Vancouver"
Apartment,Corner Unit,586330,10/04/2017,3,1,709,,New,13,211,688,"E 19TH AVENUE,",Vancouver,"211, 688 E 19TH AVENUE, Vancouver"
Apartment,Corner Unit,586330,10/04/2017,3,1,709,,New,13,211,688,"E 19TH AVENUE,",Vancouver,"211, 688 E 19TH AVENUE, Vancouver"
Apartment,Corner Unit,586330,10/04/2017,3,1,709,,New,13,211,688,"E 19TH AVENUE,",Vancouver,"211, 688 E 19TH AVENUE, Vancouver"
Apartment,Corner Unit,586330,10/04/2017,3,1,709,,New,13,211,688,"E 19TH AVENUE,",Vancouver,"211, 688 E 19TH AVENUE, Vancouver"
Apartment,1 Storey,950300,10/04/2017,3,2,1028,,24,6,302,688,"FAIRCHILD ROAD,",Vancouver,"302, 688 FAIRCHILD ROAD, Vancouver"
Apartment,1 Storey,950300,10/04/2017,3,2,1028,,24,6,302,688,"FAIRCHILD ROAD,",Vancouver,"302, 688 FAIRCHILD ROAD, Vancouver"
Apartment,"Corner Unit, Upper Unit",667250,09/09/2017,3,2,835,,New,33,303,688,"E 19TH AVENUE,",Vancouver,"303, 688 E 19TH AVENUE, Vancouver"
Apartment,1 Storey,522750,14/12/2017,2,1,689,,6,7,302,683,"E 27 AVENUE,",Vancouver,"302, 683 E 27 AVENUE, Vancouver"
Apartment,Upper Unit,442850,30/04/2017,2,1,529,,6,7,301,683,"E 27TH AVENUE,",Vancouver,"301, 683 E 27TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",675750,15/07/2017,2,1,755,,19,8,306,680,"W 7TH AVENUE,",Vancouver,"306, 680 W 7TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",512550,13/11/2017,3,1,986,,43,7,212,680,"E 5TH AVENUE,",Vancouver,"212, 680 E 5TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",512550,13/11/2017,3,1,986,,43,7,212,680,"E 5TH AVENUE,",Vancouver,"212, 680 E 5TH AVENUE, Vancouver"
Apartment,"2 Storey, End Unit",594150,14/12/2017,2,1,910,,13,7,,680,"W 16TH AVENUE,",Vancouver,"680 W 16TH AVENUE, Vancouver"
Apartment,"2 Storey, End Unit",594150,14/12/2017,2,1,910,,13,7,,680,"W 16TH AVENUE,",Vancouver,"680 W 16TH AVENUE, Vancouver"
Apartment,"2 Storey, End Unit",594150,14/12/2017,2,1,910,,13,7,,680,"W 16TH AVENUE,",Vancouver,"680 W 16TH AVENUE, Vancouver"
Apartment,Corner Unit,1912500,18/10/2017,4,3,1394,,1 year,118,602,677,"W 41ST AVENUE,",Vancouver,"602, 677 W 41ST AVENUE, Vancouver"
Apartment,Corner Unit,1912500,18/10/2017,4,3,1394,,1 year,118,602,677,"W 41ST AVENUE,",Vancouver,"602, 677 W 41ST AVENUE, Vancouver"
Apartment,1 Storey,610300,12/04/2017,2,1,594,,1 year,2,101,677,"W 41ST AVENUE,",Vancouver,"101, 677 W 41ST AVENUE, Vancouver"
Townhouse,"Corner Unit, End Unit",1071000,19/10/2017,4,2,1199,,12,73,223,676,"W 6TH AVENUE,",Vancouver,"223, 676 W 6TH AVENUE, Vancouver"
Apartment,Upper Unit,443275,11/11/2017,2,1,606,,38,8,304,674,"W 17TH AVENUE,",Vancouver,"304, 674 W 17TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",765000,17/01/2018,3,2,956,,12,58,2602,668,"CITADEL PARADE,",Vancouver,"2602, 668 CITADEL PARADE, Vancouver"
Apartment,Corner Unit,4112300,16/10/2017,3,3,2289,,5,29,3805,667,"HOWE STREET,",Vancouver,"3805, 667 HOWE STREET, Vancouver"
Apartment,"1 Storey, Corner Unit",1704250,26/09/2017,3,2,1404,,5,2,1703,667,"HOWE STREET,",Vancouver,"1703, 667 HOWE STREET, Vancouver"
Apartment,"Corner Unit, Upper Unit",2735300,17/09/2017,3,2,1479,,6,47,4402,667,"HOWE STREET,",Vancouver,"4402, 667 HOWE STREET, Vancouver"
Apartment,"1 Storey, Penthouse, Upper Unit",459000,08/08/2018,2,1,752,,44,4,427,665,"E 6TH AVENUE,",Vancouver,"427, 665 E 6TH AVENUE, Vancouver"
Apartment,"1 Storey, Ground Level Unit",453050,17/02/2018,2,1,683,,44,20,103,665,"E 6TH AVENUE,",Vancouver,"103, 665 E 6TH AVENUE, Vancouver"
Apartment,1 Storey,361250,20/09/2017,2,1,471,,8,9,202,663,"GORE AVENUE,",Vancouver,"202, 663 GORE AVENUE, Vancouver"
Apartment,1 Storey,361250,20/09/2017,2,1,471,,8,9,202,663,"GORE AVENUE,",Vancouver,"202, 663 GORE AVENUE, Vancouver"
Apartment,Corner Unit,433500,16/01/2018,2,1,596,,37,13,201,659,"E 8TH AVENUE,",Vancouver,"201, 659 E 8TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",554200,16/11/2017,3,1,854,,36,7,303,659,"E 8TH AVENUE,",Vancouver,"303, 659 E 8TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",554200,16/11/2017,3,1,854,,36,7,303,659,"E 8TH AVENUE,",Vancouver,"303, 659 E 8TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",554200,16/11/2017,3,1,854,,36,7,303,659,"E 8TH AVENUE,",Vancouver,"303, 659 E 8TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",554200,16/11/2017,3,1,854,,36,7,303,659,"E 8TH AVENUE,",Vancouver,"303, 659 E 8TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",554200,16/11/2017,3,1,854,,36,7,303,659,"E 8TH AVENUE,",Vancouver,"303, 659 E 8TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",467500,12/03/2017,2,1,614,,36,1,301,659,"E 8TH AVENUE,",Vancouver,"301, 659 E 8TH AVENUE, Vancouver"
Apartment,"Corner Unit, Upper Unit",467500,12/03/2017,2,1,614,,36,1,301,659,"E 8TH AVENUE,",Vancouver,"301, 659 E 8TH AVENUE, Vancouver"
Apartment,"1 Storey, End Unit",628150,16/07/2017,2,1,757,,19,6,205,658,"W 7TH AVENUE,",Vancouver,"205, 658 W 7TH AVENUE, Vancouver"
Apartment,Upper Unit,615145,10/08/2017,2,1,707,,20,10,301,658,"W 7TH AVENUE,",Vancouver,"301, 658 W 7TH AVENUE, Vancouver"
Townhouse,"2 Storey, Upper Unit",743750,27/10/2017,3,1,924,,22,11,204,655,"W 7TH AVENUE,",Vancouver,"204, 655 W 7TH AVENUE, Vancouver"
Apartment,1 Storey,794750,22/06/2017,3,2,916,,27,31,309,655,"W 13TH AVENUE,",Vancouver,"309, 655 W 13TH AVENUE, Vancouver"
Apartment,Corner Unit,511700,08/09/2018,2,1,675,,31,26,209,643,"W 7TH AVENUE,",Vancouver,"209, 643 W 7TH AVENUE, Vancouver"
Apartment,Corner Unit,511700,08/09/2018,2,1,675,,31,26,209,643,"W 7TH AVENUE,",Vancouver,"209, 643 W 7TH AVENUE, Vancouver"
